标题,帖子数,日期,情感
参照浦发银行现在价格上银合理定价在50-55之间,15323,16,2016-11-05 19:04:10,0.5984398791789334
多的不说，50元以下不会开板的。毕竟上海的资金,5933,8,2016-11-05 13:54:49,0.5518930805892236
这只股的成败可以看出上海国际金融中心是否实至,5673,7,2016-11-05 16:31:38,0.8817100608181125
我觉得上海银行至少应该有6个涨停,5405,5,2016-11-05 21:24:30,0.22220392190612315
拜此财神必发财！本人已中六签，骗子永不中签！,27213,232,2016-10-10 09:36:24,0.04487875019389953
报道帖，一起中签的吧友们发财[献花][献花][献,4157,18,2016-11-04 10:12:23,0.25348661920053606
上海银行看齐浦发银行市值,7778,13,2016-11-05 10:32:08,0.012153960940707753
大约几号能上市？,13897,10,2016-11-04 22:53:20,0.65405457829069
蚊子腿也是肉，咱不挑肥拣瘦，一块钱不嫌少 十,2447,3,2016-11-05 15:48:59,0.025657903898366086
这么好的业绩没有20个涨停板好意思叫新股吗？,7511,22,2016-11-05 13:34:59,0.9253657988602664
最高价的银行股了,4529,5,2016-11-05 10:13:43,0.11330834742319551
上海银行加入100元股行列[牛],6153,12,2016-11-05 10:32:30,0.07869704528119159
初步预计14个板开板,6797,10,2016-11-05 11:56:30,0.13156835670018852
我怎么现在也没扣款？以前从没遇到这种情况。,6921,20,2016-11-05 00:22:17,0.2769847999649586
一下中俩，牛,44581,53,2016-11-03 16:34:24,0.6000799053524202
中签的别高兴太早，这个说不定就破发！,9704,18,2016-11-03 20:15:32,0.06154223483190968
不好意思，我主动放弃缴款了,20996,52,2016-11-04 11:05:20,0.8214781000067967
来来来来来   新股中签的朋友报到一下！ 十年中,4924,8,2016-11-04 12:30:13,0.40263559327894916
6亿流通股，17.7价，最多涨多少？,21688,14,2016-11-04 15:39:59,0.7126919595941941
刚看到中签了，帐户余额不足 周一还能缴款吗,13280,19,2016-11-04 19:15:38,0.5590897979682987
请问为什么中2000股呢？,17818,28,2016-11-04 18:45:05,0.09423056608562697
我是中泰证券，中了签，怎么还没扣款啊，哪位知,7151,18,2016-11-04 18:40:57,0.4800047303938154
中签率过高今天交不交钱还正在考虑,11166,21,2016-11-04 11:11:41,0.20599131688447725
已经闭市了怎么还没有扣款啊？,9671,24,2016-11-04 16:10:08,0.2746270854946875
【讨论】上海银行公布中签号 你中了吗？,59358,65,2016-11-03 20:56:03,0.2742387662540998
上海银行定位48元以上,16757,12,2016-11-04 07:48:34,0.3866418101685489
感恩佛祖菩萨,4270,11,2016-11-03 21:46:09,0.4843444251911234
三位数076,576,20014,23,2016-11-03 17:21:28,0.5642758846876698
太幸运了，会这样走吗？,6904,8,2016-11-03 21:48:14,0.8173385953299385
17:10  怎么还没扣款,5040,16,2016-11-04 17:11:22,0.5928601709841413
上海乃国际金融中心 上海银行有可能连续10个以,6995,11,2016-11-04 12:54:40,0.8250793247264385
三位数148-648，四位数3576和5638，还差一个四,50520,124,2016-11-03 17:29:35,0.32567795382858045
破发是大概率事件,7369,20,2016-11-04 10:59:21,0.07273414064200134
中签号148.1996+152=2148，为什么没有啊。吐,3404,8,2016-11-04 12:20:14,0.11687979995108944
猜猜有几个板,15127,21,2016-11-03 23:36:43,0.4737672181921908
中签后怎么交款，在线急等,4783,10,2016-11-04 12:40:46,0.01857088574946897
今年第二签！,3664,12,2016-11-04 12:18:34,0.16200025047257782
超高命中率，绝对的幸运，恭喜自己,10515,8,2016-11-03 23:11:18,0.9997441063847275
祝贺我吧，两个签！,7655,14,2016-11-04 00:32:19,0.1665934875916475
恭喜今年第二次中签,2319,10,2016-11-04 08:43:48,0.48762475089134383
中签的来议论一下，有几个板,25419,25,2016-11-03 20:41:45,0.5225802334617956
晚上回来才发现中了上海银行，但是证券公司没有,9267,10,2016-11-03 22:45:29,0.09306656006232794
642+6，吐血啊，蓝瘦，香菇,7023,18,2016-11-03 21:13:37,0.9745090778493203
请教631+17个号，中了没？,5757,11,2016-11-03 22:38:57,0.1857179393221161
二户配号与上银擦肩而过可惜了，可喜的是连中国,3576,4,2016-11-04 06:01:11,0.9900651177553483
难道我的帐户被上了诅咒，年初资金70万，加上融,14988,13,2016-11-03 21:36:10,0.9934569568620306
光大的有显示中了吗,5629,39,2016-11-03 20:15:48,0.9041972242428614
那位能说说上银几个板。请教。,11384,12,2016-11-03 21:04:40,0.6501474590199369
中了1000股，但是价格好高哦~~会不会第一天就破,10473,22,2016-11-03 21:37:27,0.3972724240479517
拜财神求中签!清保佑我等能够中签上海银行! 一,16958,47,2016-09-26 11:45:54,0.19814743388982803
双喜临门[胜利][胜利]，同时中！恭祝大家也一样,13787,55,2016-11-03 20:19:51,0.8850059015247483
中签号：三位：148，648；四位：3576，8576，..,60606,80,2016-11-03 17:17:17,0.2905482149622466
中签了1000股，怎么交款，明天缴吗？第一次中啊,7835,16,2016-11-03 20:35:03,0.12014001459665802
急了 648怎么没显示中签380个号啊 不要一个不中,5308,10,2016-11-03 19:33:52,0.0313141919274994
点太背了吧,7714,13,2016-11-03 17:58:47,0.1886394883729654
今年第一次中签，有点小激动，自从二月底进入股,4408,8,2016-11-03 20:23:09,0.08161336655306806
今年第10,11中签新股,2943,3,2016-11-03 20:48:14,0.35235378031383735
怎么显示二千股？？,13613,22,2016-11-03 20:05:23,0.025362853550389697
【讨论】上海银行公布中签率仅为0.2301% 你能中,33315,34,2016-11-02 20:30:00,0.5698507534997049
999中了一签,4684,8,2016-11-03 19:55:50,0.6466910485681046
背到极点，两个账户一个152+180，一个649+180,13420,26,2016-11-03 17:53:59,0.19720193989837353
999中一签囍,4300,5,2016-11-03 19:22:01,0.6223414015326134
我中了,8297,11,2016-11-03 18:59:00,0.7150301700493692
表面看是中了2签，可惜华泰还没显示，有同行么,10282,16,2016-11-03 18:56:31,0.006040792169663467
8571 18中一,3321,6,2016-11-03 19:11:34,0.7077000156825766
213个号。洪荒之力。只为回手气。,6507,16,2016-11-03 08:34:01,0.5524635418219411
刚中了这签,请问能赚一万吗?,12791,17,2016-11-03 17:03:11,0.21265416648120194
8576 能中吗？谢大神，在线等,4381,12,2016-11-03 16:59:41,0.2954475490074352
中了俩个，3545-3724,7586,14,2016-11-03 16:35:35,0.6703760339293693
跟银行股干上了，这次还来个双黄蛋,12792,10,2016-11-03 17:12:10,0.07823771813473424
哭晕在厕所里了,12409,29,2016-11-03 17:07:34,0.2215801173795987
648中一个,8456,12,2016-11-03 16:38:01,0.6745696785832853
抢先晒号300+15[鼓掌],22647,172,2016-11-02 16:51:23,0.7034064693606785
中签号148 648 四位3576,10108,13,2016-11-03 16:38:08,0.14289260836420725
148,5805,11,2016-11-03 16:59:19,0.2500000000000001
50148中了一签,7490,21,2016-11-03 16:33:04,0.3789313633021919
竟然中了986,9095,15,2016-11-03 15:32:55,0.3587155101718672
百位数是6的进来晒号中签啦！,7887,26,2016-11-03 00:05:36,0.32253938004270855
144--156 中了么,3351,13,2016-11-03 16:12:58,0.5755229545136348
中签号 430 930 必须的,5828,18,2016-11-03 12:12:30,0.5633949847755261
827+15居然中了，头一次中签,8194,15,2016-11-03 15:36:47,0.20459392964156553
百位出来了，1和6！！！,5843,10,2016-11-03 15:54:41,0.568049163166825
166+47居然中了，头一次中签,5276,7,2016-11-03 15:44:07,0.20459392964156553
我中了,5736,14,2016-11-03 14:21:31,0.7150301700493692
《一句话买：ST神火 3季报盈利8.2亿 铁定摘帽 ,2787,6,2016-10-28 12:56:01,0.45532757389209066
谁知道前几天银行股的中签号码,5195,10,2016-11-02 21:30:53,0.02830706635409641
杭州银行赚的不多，希望再来个上海银行。附上去,6336,13,2016-11-02 19:06:33,0.03130065216702682
上海银行预计中签率约为0.225，上海银行是今年,24349,48,2016-10-31 21:59:16,0.02851256079820219
上海银行铁定破发！,8327,14,2016-10-23 11:54:21,0.1036863208515697
当年买的500股原始股，现在变成了20000股！,41221,52,2016-09-26 15:34:01,0.3279343446811126
"拜财""中签·八八八八八八八八",10993,17,2016-09-27 10:45:16,0.7276218780312034
如果上海银行确定17.77的发行价本人拒绝申购,12954,21,2016-10-17 15:38:35,0.1455084720794967
上海银行老股转让,6299,9,2016-10-21 11:54:16,0.0835701016071918
上海银行的发行价是17.40元,17070,14,2016-09-29 18:06:01,0.2572384339580327
破发第一股,7275,13,2016-09-27 15:53:48,0.04228026248823946
年内第十签看来还得指望上海银行杭州银行！,5310,1,2016-09-27 19:53:09,0.03848993321733418
