标题,帖子数,日期,情感
康美智慧药房再占新高地 联手深圳市中医院签署,14569,15,2016-01-27 23:31:59,0.9336342419179884
康美药业首创并着力打造的“智慧药房”项目，得,9786,10,2016-01-20 21:31:02,0.9830615127149062
美国西雅图精准医学中心总裁王家昆造访康美药业,6734,19,2015-12-26 18:35:34,0.9370316312090676
我国将建立中医药健康服务认证体系 7股或受益,20843,23,2016-01-18 13:49:12,0.999732348187785
欣赏为主，耐心等待操作依据出现！,15086,11,2016-03-13 21:42:29,0.85287335271349
一张图解决目前问题，欣赏为主！,18982,13,2016-03-10 22:57:12,0.5759222939587629
每临大事有静气  不信今时无古贤,33341,36,2015-12-06 10:37:41,0.862109977464757
底部沓实磨人阶段，需要耐心等待！,15509,11,2016-01-21 23:20:59,0.13164065386089463
中医药法草案研讨会召开 鼓励中药研制生产 中医,10241,6,2016-01-20 07:20:40,0.9992651688548497
康美新开河参与新制定7个人参国家标准,8023,27,2015-12-25 13:10:56,0.9530918556440804
股权激励方案公布，条件高、覆盖广，强势助力公,95021,8,2016-03-09 15:28:41,0.9819856062686872
康美药业技术回落后，再次拉起没任何问题,12202,16,2016-03-08 11:00:19,0.17546485951953938
发个帖子就这难，小编同学，这是第三次了,16591,17,2016-04-06 16:39:43,0.34755323886023815
频繁的大宗交易意味着什么？,42157,15,2016-04-03 09:35:37,0.22280541567769752
疯狂之后，接下里会怎么样,23306,41,2016-03-21 16:14:55,0.795943161035404
明日操作关注一点位的得失即可！,8365,3,2016-04-07 23:18:24,0.9897812575780514
我不发言，就不热闹。,17726,18,2016-04-03 07:11:08,0.6325446736804209
康美散户须知：下周反弹目标位已曝光！,37522,54,2016-03-18 19:38:37,0.865087385713096
君不见高堂明镜悲白发，朝如青丝暮成雪,26292,64,2016-03-18 15:14:14,0.9349905891512026
有点心动要不要加点,13529,22,2016-03-28 10:44:44,0.7793099663700145
大盘是继续上攻还是调整变盘,13350,21,2016-03-19 21:59:33,0.5077075961818294
康美第一期限制性股票解读,41367,34,2016-03-08 21:31:21,0.9543724150496515
打赌过不了16,9542,20,2016-03-28 10:14:25,0.6275835646781742
康美药业短期有回踩确认的风险这点要留着心了，,26119,34,2016-03-06 17:56:40,0.6784209700710995
康美药业 走势偏弱，大幅拉升的概率很小！,10153,30,2016-03-25 16:34:47,0.18037005625847768
600518:康美药业关于对《第一期限制性股票激励,36776,2,2016-03-25 16:36:44,0.9612524433953193
600518:康美药业第一期限制性股票激励计划首次,31113,2,2016-03-25 16:36:21,0.9028246901090827
600518:康美药业2016年第一次临时股东大会的法,38004,4,2016-03-24 19:15:10,0.9661677938322734
600518:康美药业2016年第一次临时股东大会决议,43436,14,2016-03-24 19:15:10,0.8682515730793611
呵呵,9525,21,2016-03-14 20:06:59,0.6755407653910152
600518:康美药业关于控股股东股票质押式回购交,61074,39,2016-03-23 19:33:42,0.670409624564768
康美药业：最担心的就是明天的走势！,21913,42,2016-03-16 21:50:16,0.6914533023198489
对于当下的行情建议还是当做反弹来对待！,18377,16,2016-03-18 21:33:18,0.9811635196338229
短期有望在2933点庆功！,9963,20,2016-03-14 20:26:44,0.640473026504441
工作线口诀： 十四工作线，不破不走人。短线看,16104,0,2016-03-19 13:17:31,0.9618231248224098
别人讲故事不可怕，因为我们是听者，自己给自己,210298,875,2015-09-07 15:13:09,0.5737299750961383
600518:康美药业2016年第一次临时股东大会会议,81792,15,2016-03-18 20:04:22,0.7671771856946834
冲击强压力区需要天量才有效,28821,11,2016-03-17 19:51:04,0.7908451700335924
【讨论】主力出散户进 康美药业后市堪忧？,50760,25,2016-03-18 14:12:41,0.2894550386443786
康美药业今日超大单流出排名第4名(03-17),26071,9,2016-03-17 16:14:44,0.6458624804557858
康美药业(600518)融资融券信息(03-17),10780,6,2016-03-18 07:36:54,0.9403317027800453
大家统计下套进来了多少小散,12876,45,2016-03-14 14:03:32,0.7013279226282694
【讨论】久攻不下 年线为何成了一道无法逾越的,44897,10,2016-03-16 14:29:31,0.4645303993799965
商家红参掺糖增加重量 影响股,24633,26,2016-03-15 22:02:51,0.01934169128227281
增发获批，股价修复迫近！,27156,14,2016-02-02 21:27:32,0.8675229192299301
康美药业今日超大单流入排名第6名(03-15),28741,8,2016-03-15 16:19:05,0.8698679038663575
康美药业(600518)融资融券信息(03-14),15477,5,2016-03-15 07:38:35,0.9403317027800453
此贴发不出，你说为什么？,13657,14,2016-03-02 11:36:19,0.13037168078724715
康美仍然是非卖品,25184,16,2016-03-05 20:05:48,0.791940064430792
首次推出股权激励，保障长远发展,63564,11,2016-03-09 10:04:36,0.9915849795230817
【讨论】康美药业盘中突然上演惊魂跳水一幕 此,92703,76,2016-03-14 14:50:22,0.9863945499151434
洗盘结束，本周上二十,7594,12,2016-03-15 09:44:30,0.5165677809876698
康美药业今日超大单流出排名第9名(03-14),29313,13,2016-03-14 16:08:10,0.5539949676382624
---上周看好的都表现得不错 这周都已经完美出局,8768,23,2016-03-11 21:32:59,0.9872799936768495
做好变盘准备,15692,58,2016-03-13 21:32:29,0.6000799053524202
康美药业今日超大单流入排名第15名(03-11),15857,2,2016-03-11 16:04:32,0.863325008958016
康美药业（希望能发上）,38892,109,2016-03-04 16:49:57,0.6425886736699126
康美药业今日超大单流入排名第14名(03-10),26330,7,2016-03-10 16:09:26,0.8728714483459572
600518:康美药业重大事项停牌公告,128097,147,2015-11-26 17:04:54,0.8228225030098774
流入，反转，穿越,15501,15,2016-03-04 20:47:05,0.8397198712061774
明天要能涨停有回帖的每人一份牛排！,8738,30,2016-03-09 16:18:29,0.5181654396822483
《该来的来了，该走的也要走了。。》 RT。。因,4984,10,2015-11-26 22:01:01,0.5354449279773429
康美药业拟推2000万股限制性股票激励计划,30594,12,2016-03-08 19:28:14,0.692661898328882
600518:康美药业关于在香港投资设立全资子公司,42350,6,2016-03-08 18:52:51,0.9754856340867932
600518:康美药业第一期限制性股票激励计划(草案,36339,8,2016-03-08 18:52:51,0.8654926397416481
600518:康美药业独立董事关于股权激励的公开征,42127,4,2016-03-08 18:59:33,0.865524258242678
权重维稳，题材调整——明日将迎来布局点,9972,42,2016-03-07 17:32:44,0.8199170111839619
【讨论】强势涨势被终结 康美药业要回调了？,43650,14,2016-03-07 15:23:47,0.9662769478341157
全体散户下令：庄家快拉抬股价！,93041,572,2015-10-26 10:53:26,0.1501263341787189
两会行情维稳为主，一阳就改三观吗？,9915,8,2016-03-02 23:37:08,0.9914275820747603
还需多点耐心等待！,12936,7,2016-03-07 22:23:51,0.5328161613983883
康美系列深度研究之（一）：智慧药房-撷智慧药,92427,16,2016-03-07 15:14:48,0.9995438861554862
康美药业西西见解,18000,14,2016-03-04 09:40:22,0.9795882624358397
康美药业，天赐良机，坚定信心,22190,52,2016-03-04 10:42:55,0.9402295193470787
操作有依据才不会有大的错误！,14905,11,2016-03-06 22:40:12,0.21944225643341542
康美药业今日超大单流入排名第16名(03-04),35945,4,2016-03-04 16:09:12,0.8048436045396629
时刻保持清醒，冷静对待涨跌！,18986,18,2016-03-02 23:38:45,0.9958968557077279
600518康美药业：短线目标价看好，其他勿管，走,109087,126,2016-01-10 20:19:59,0.9862535249017295
不多说，继续持有，好久没有开帖了，懒，熊市中,14208,13,2016-03-04 17:14:27,0.1405854749002955
大来回归,28847,21,2016-03-03 00:54:57,0.945638245322413
我宣布卖出10万股康美药业17.50,11381,12,2015-12-21 10:05:09,0.7304995958870191
18以下皆是底。,70209,69,2015-12-16 06:05:16,0.5244379247014131
康美药业今日超大单流入排名第15名(03-03),40632,4,2016-03-03 16:05:37,0.863325008958016
康美药业(600518)融资融券信息(03-02),18521,2,2016-03-03 07:39:52,0.9403317027800453
值得深思的政策！,12787,16,2016-03-01 11:45:37,0.9896938072112121
该睡觉了,26161,18,2016-03-02 00:46:59,0.44927536231884035
短线有反弹，当心诱多站岗,15917,14,2016-03-01 08:22:35,0.9612907692434054
康美药业（个人看法）,59736,88,2015-11-18 12:13:46,0.8726704224441153
股灾的制造者走了，股市新生！,19569,20,2016-02-20 10:22:37,0.9706019058931288
后市操作买卖点位一目了然！,13489,5,2016-02-15 23:41:58,0.20807388580492925
当心冲高回落！风险再次加剧！,21899,20,2016-02-24 21:18:45,0.05132129262115015
各位前辈，我是大一学生一枚。试问我买了康美13,40669,67,2016-02-15 14:08:42,0.973570151842695
2.24 早评,16017,10,2016-02-24 08:44:15,0.3050840509229512
暂看作上升途中调整，该如何应对？,13190,8,2016-02-23 20:56:01,0.30074164292496597
底部区域了,40184,29,2016-01-31 10:16:12,0.11786700202247014
2.23 午评,15087,5,2016-02-23 12:41:00,0.44516951247563474
关注权重的持续性，谨防回调风险！,14009,5,2016-02-22 20:15:54,0.33415599583240674
变盘节点遇换帅，多空究竟谁占先机？,10195,3,2016-02-21 23:07:19,0.7679854524126899
周末愉快！,15611,3,2016-02-19 16:02:06,0.6773136443447431
面对全球股市的暴跌，中国的所有宣传机器应全力,13497,8,2016-02-12 11:19:28,0.9754534888683911
鬼股早评,13908,4,2016-02-19 08:28:36,0.20440058880520684
喜报！康美直销业务高速增长2015年营收超过10亿,29607,23,2016-02-18 12:05:35,0.8218158406234425
重要提醒！！！,14755,7,2016-02-18 12:45:18,0.16109593377600706
2.18操作策略及要点,12071,8,2016-02-17 22:31:01,0.9283784751688445
大盘又到了关键位置，注意仓位控制！,14844,4,2016-02-17 00:01:43,0.8229706612963047
就冲今天下午的拉升，这个股的主力或者大股东是,24924,12,2016-02-05 23:45:44,0.07441351291553344
年后第一帖，关注一关键点位！,10834,4,2016-02-14 23:02:35,0.6938469153733731
快过年了，发个新帖供大家参考,31983,39,2015-12-06 22:56:54,0.736563407970002
康美药业这个价-值，而且严重被低估。,41407,32,2016-01-19 19:22:51,0.9748504217467339
600518:康美药业关于非公开发行股票申请获得中,76489,31,2016-02-01 17:13:48,0.6305079019373921
康美药业勇立潮头复兴中医药产业,9904,16,2015-12-27 22:51:50,0.9933813734439042
今天一激动 我把银行的存款全部取了 不管到期还,27966,32,2016-01-04 19:23:11,0.24180938766888738
600518:康美药业2015年度第一期短期融资券到期,35625,8,2016-02-01 17:13:58,0.6678615829518515
康美药业定增获批,53175,17,2016-02-01 21:59:39,0.9406109114676087
康美药业加速布局智慧药房,24881,41,2015-12-04 03:54:43,0.898733169918453
对康美的分析: 据对公告的统计，康美大股东股权,44895,23,2016-01-27 16:38:41,0.9986996655010674
600518:康美药业关于非公开发行股票摊薄即期回,40236,2,2016-01-20 19:02:22,0.5027951995387622
康美健康保险公司发起人协议签约 筹建工作进展,7607,16,2015-12-27 17:17:12,0.6710013274376206
康美药业七度上榜中国最具竞争力医药上市公司10,19196,32,2015-12-25 13:11:40,0.9136624659465031
600518:康美药业关于与怀集县人民政府战略合作,43821,10,2016-01-21 18:30:12,0.9695349842420435
康美智慧养老大放异彩，未来可期,6525,7,2016-01-21 00:11:00,0.997879451873514
康美药业6.5亿元投资中药配方颗粒项目,31916,21,2016-01-21 20:31:28,0.9928733624429654
康美药业将统管普宁怀集两地医院供应链,19429,6,2016-01-22 03:31:01,0.7605529102821593
道长来安慰下大家受伤的心。我也一样，套在重庆,12472,12,2016-01-20 18:08:10,0.9904906153604097
中药配方颗粒试点生产限制望放开 产业规范发展,22136,9,2016-01-12 08:31:31,0.9809032267555156
健康中国看好十年,17332,20,2016-01-26 16:58:38,0.8776717857895878
加拿大万锦市长薛家平造访康美药业 12月4日下午,10501,7,2015-12-05 02:51:46,0.018958408941753158
90万资产亏损严重，精神压力很大，手都是抖的。,25636,31,2016-01-26 13:54:28,0.759694431448102
小板依然抽股堂内大家提出的问题（康美药业）来,179043,399,2015-12-28 09:59:43,0.23776757429014395
康美药业今天开盘不涨反跌，会里很多兄弟说看不,57807,79,2015-12-11 11:15:21,0.2988995849655971
刚吃饭的时候有兄弟在会里问我康美药业如何操作,45393,93,2015-12-14 13:19:39,0.4102157909351133
加速赶底，明天能否探底回升？,9491,3,2016-01-26 23:27:06,0.178791976000798
缩量双连十字星，预示变盘在即！,10245,4,2016-01-25 22:29:18,0.5313867265698872
康美药业(600518)融资融券信息(01-22),8480,0,2016-01-23 07:37:17,0.9403317027800453
地量反弹能否引发强势反弹行情？,26608,7,2016-01-18 22:13:52,0.9599273730154023
康美药业抄底买入，坐等反弹！,14913,28,2016-01-21 10:28:40,0.8182697901657447
耐心等待，切勿慌忙操作！,9118,5,2016-01-11 20:34:07,0.30846633832697534
600518:康美药业对外投资公告,63491,5,2016-01-21 18:52:08,0.9096986589457116
定增保障战略全面推进,84784,27,2016-01-12 16:19:14,0.9973706955302599
600518:康美药业关于与普宁市卫生和计划生育局,46291,15,2016-01-21 18:29:48,0.5033326031602007
康美药业(600518)融资融券信息(01-20),9382,4,2016-01-21 07:37:13,0.9403317027800453
600518:康美药业关于非公开发行股票相关承诺事,58653,5,2016-01-20 19:02:22,0.5756796294863177
周五的暴跌究竟是空头陷阱还是预示着2850点将要,2689,7,2016-01-17 22:57:40,0.8356605356818734
600518:康美药业2015年公司债券2016年付息公告,41327,2,2016-01-20 19:02:51,0.6676736330006177
600518:康美药业:关于康美药业股份有限公司非公,46530,3,2016-01-20 19:02:22,0.9625577207271315
调整如期而至，能否再启升势？,7715,4,2016-01-20 21:11:07,0.3230608963284426
大来已经加仓至8成，持股待涨。,74585,49,2015-10-15 13:42:57,0.20974043351712446
康美药业大股东及董监高承诺一年内不减持,25909,11,2016-01-06 00:43:33,0.36824855493172215
600518:康美药业关于子公司获得高新技术企业认,68453,62,2015-12-21 16:12:49,0.7590535788835827
今日大寒，管理层切莫寒了小散们的心,8829,8,2016-01-20 11:51:31,0.9863981222129737
缩量五连阴,17160,59,2015-10-29 15:09:23,0.5466245824390865
牛！！！真的来了！,17012,55,2015-11-07 01:53:05,0.35568638244483763
大盘开门未必都要红！康美药业 简单操作！,40706,111,2016-01-04 11:05:42,0.7411286830070989
大家周末愉快！,9841,8,2016-01-15 18:52:19,0.6773136443447431
万庆良行贿人曝光：康美药业马兴田宜华刘绍喜欧,75357,46,2015-12-28 10:48:00,0.9998889955206665
尾盘大资金狂拉，从跌五个多点回升到跌两个点，,25925,24,2016-01-15 15:07:14,0.887219937340237
黄金开始下跌，欧美股市止跌反弹，全球恐慌暂时,20204,20,2016-01-13 08:03:07,0.8419664369188764
祝大家周末愉快！,8733,8,2016-01-15 18:45:54,0.9216192042637418
如期反弹的普涨，后市该如何对待？,12454,6,2016-01-14 23:17:47,0.9610056536058391
继续持有2015年上涨两倍多的康美是大错误,15983,15,2016-01-13 15:29:20,0.6239198806298552
底背离买点已现，大部分个股都在做底，激进的朋,5220,1,2016-01-14 12:41:03,0.6087278209119507
600518:康美药业非公开发行股票预案,25780,20,2015-12-10 19:11:11,0.787866567613983
600518:康美药业:广发证券股份有限公司关于康美,44815,6,2016-01-12 16:25:50,0.9625577207271315
康美药业三季报获证金系持股13% 净利增四成,26255,25,2015-10-28 17:14:32,0.5416021425928922
去年康美启动持有到现在的老朋友出来冒个泡呗，,8384,19,2016-01-12 16:23:16,0.6774625234535903
600518:康美药业:广发证券股份有限公司关于康美,49846,16,2016-01-12 16:25:50,0.9625577207271315
看到收盘后，堂内也有不少朋友来问康美药业如何,48970,55,2015-12-15 18:12:51,0.9673279151315166
小票在造坟坑,39341,75,2015-11-12 09:49:09,0.055390841399986956
康美药业(600518)大宗交易数据一览(11-09),23555,37,2015-11-09 19:15:49,0.5524166593405974
康美药业(600518)大宗交易数据一览(11-12),40634,87,2015-11-12 18:35:40,0.5524166593405974
今夜我无法入眠，亏了好几万[哭][哭][哭][哭],23002,33,2016-01-04 18:09:05,0.8008449834347678
康美药业尾盘出现的一信号，预示下周的方向,25774,43,2015-12-11 16:01:44,0.691189524775446
卖出康美，波段为王，徐徐图之。,9093,23,2015-11-26 15:07:38,0.9880412922515939
求横批！,12250,35,2016-01-09 11:39:39,0.34761211973736306
大家周末愉快!,10317,10,2016-01-08 17:54:03,0.6773136443447431
公告,15620,22,2016-01-07 08:43:10,0.5
冷静对待问题，拿时间换空间,4566,2,2016-01-07 11:03:31,0.8618954139499022
600518:康美药业关于非公开发行股票申请材料获,64232,17,2016-01-05 18:32:24,0.8456374679635601
600518:康美药业关于控股股东、实际控制人及董,65076,35,2016-01-05 17:52:55,0.6979033717732864
康美药业 后续之见 (肺腑之言)粉丝必读(附股)为,22402,81,2015-11-18 14:06:43,0.9259667015435341
康美药业(600518)大宗交易数据一览(11-19),33078,23,2015-11-19 18:30:18,0.5524166593405974
明天还会有反抽，关注力度如何?,8387,2,2016-01-05 21:59:39,0.22385636122527708
再荐中南传媒,11049,22,2015-12-26 10:57:41,0.16849244223532023
康美药业(600518)大宗交易数据一览(11-06),12259,7,2015-11-06 19:09:36,0.5524166593405974
首日开门黑，如何理性对待熔断机制？,9848,5,2016-01-04 20:07:23,0.6970561740633089
2016年首贴:大盘是否止跌企稳？,4218,1,2016-01-03 22:48:53,0.47889659256660366
康美很难有效突破17元，指望在新的一年翻倍的脑,37798,27,2016-01-01 12:13:37,0.9384841615585229
600518:康美药业关于全资子公司获得《药品GMP证,26406,52,2015-12-01 17:09:13,0.18381211645749018
【讨论】年报行情一触即发，康美能否把握机会止,41701,16,2015-12-29 11:16:03,0.9992175351570829
康美药业的大健康布局：我们的征途是处方流转,5813,19,2015-12-23 09:43:19,0.9062915415973206
600518:康美药业2015年第二次临时股东大会决议,59275,25,2015-12-28 18:30:29,0.7939787802060047
大股东与高管参与增发，并且增发的比例高于持股,62735,91,2015-12-10 21:40:59,0.2480423917481709
国务院全面部署推进医疗卫生与养老服务相结合 ,4319,10,2015-12-27 17:07:55,0.9929029332561637
行路难,53572,66,2015-11-23 22:03:55,0.42516847906073363
《卜算子》,36438,41,2015-12-10 16:10:32,0.44488325150782415
康美药业将在怀集县投建三甲医院,36246,30,2015-12-22 00:19:40,0.8541553309370169
康美药业召开2015第二次股东大会，董事长马兴田,18374,57,2015-12-28 14:22:53,0.9882778524481316
康美药业获国家队青睐  证金汇金持有公司8.85%,45114,77,2015-08-20 19:36:43,0.9520979870219857
马总出席股东会就是公告，再造谣就是别有用心了,5519,12,2015-12-28 23:35:37,0.8088574025467796
康美药业拟投6亿新建怀集三甲医院,28392,23,2015-12-22 02:37:33,0.9263212208205517
盘面感觉证金汇金就在慢慢出康美,6262,18,2015-12-29 11:53:25,0.9805524818317377
大赖不见了，没有了它那云里雾里的不知所谓的帖,7586,21,2015-12-28 07:25:39,0.479631492703387
【讨论】康美卷入行贿案，你选择安心持股还是落,66545,34,2015-12-28 11:29:44,0.9959442248891572
后市该如何应对？按照策略执行即可！,6482,4,2015-12-28 22:31:41,0.9947571017639543
康美药业：牛市如此不稳，后市怎么办？懂吗？,8290,43,2015-12-28 17:47:35,0.8658859316543295
投资观察：康美再次补血之我见,66239,35,2015-12-14 09:11:15,0.9601952176157817
业绩延续快增长，医疗健康持续加码,14440,31,2015-10-29 13:53:45,0.9997523380458413
康美药业(600518)融资融券信息(12-25),16423,16,2015-12-26 07:39:07,0.9403317027800453
康美药业拟定增募资81亿元“补血”,84494,42,2015-12-10 19:40:33,0.9696581131785658
康美药业行贿原广州市委书记万庆良，预计周一跌,37816,97,2015-12-26 20:47:07,0.9887391861218682
举报：今天下午有一机构以9000手连续恶意挂买和,39105,69,2015-12-23 14:32:20,0.27414215112839835
康美药业与怀集县政府签订合作协议,27578,15,2015-12-21 17:54:21,0.025796234459258383
战略合作持续推进，产业架构趋于完善,13876,45,2015-10-30 09:49:41,0.9979638547768084
600518:康美药业关于与广东省怀集县人民政府签,72549,54,2015-12-21 16:06:02,0.18327596012059166
智慧药房将成饮片和流通业务的新发动机,19691,50,2015-11-08 11:07:44,0.5449295768261203
康美药业签下协议 在广东怀集拓展大健康布局,40190,28,2015-12-21 20:26:50,0.9335453635305098
康美智慧药房接入深圳罗湖人民医院。,12787,20,2015-12-17 13:53:37,0.9853815869046139
重大事件快评：与广州中医药大学战略合作，引入,10424,16,2015-10-21 13:28:20,0.9987897959123816
首涉金融租赁，积极推进中医药大金融布局,13942,18,2015-09-16 08:24:51,0.999900258276534
我爱美美 原因如下,12771,28,2015-11-26 19:13:43,0.9841005893057645
600518：本轮增发后确立中国中药行业龙头地位！,46031,95,2015-12-16 00:14:09,0.9413654319677635
600518:康美药业:国浩律师(广州)事务所关于康美,80509,44,2015-12-24 18:19:20,0.9987512011387809
康美药业(600518)融资融券信息(12-24),12399,12,2015-12-25 07:48:05,0.9403317027800453
康美药业(600518)融资融券信息(12-22),24233,13,2015-12-23 07:37:04,0.9403317027800453
康美药业 本周最后一个交易日 (肺腑之言)附股,51725,16,2015-12-11 10:13:46,0.5189589986083157
重大事件快评：与宝安区政府深度合作，“互联网,15335,16,2015-11-11 00:00:00,0.8483554437566633
我国拟立法保障中医药事业发展,41079,24,2015-12-21 13:41:42,0.9999851226523173
康美再次“补血”之我见,107840,36,2015-12-12 18:51:58,0.5174636545443554
中国价值投资在医药，个股在康美,19807,31,2015-12-14 16:44:19,0.9941625697637664
康美又迎来一批新客人，美美会给大家一杯清茶的,16604,37,2015-12-23 22:35:46,0.9319115938109481
600518:康美药业2015年第二次临时股东大会会议,74953,33,2015-12-22 15:56:10,0.6583456138040675
收购复星医药的可能性有多大，康美走的是中药，,45516,55,2015-10-04 16:55:52,0.9984282607602545
定增概念股缘何“失势”,55185,12,2015-12-16 02:06:09,0.5209414937197221
康美药业马某行贿万庆良港元200万元人民币60万,16621,36,2015-12-25 19:41:05,0.979745666215408
今天正式入住康美药业，期待有大的收获。内有盘,76708,117,2015-08-13 16:58:03,0.937286424479016
今天我儿出生，希望有个好行情！[拜神][拜神][,4967,18,2015-12-24 03:07:48,0.9957034475472328
马兴瑞考察康美药业 调研“互联网+医疗”项目 ,14942,29,2015-11-13 21:00:44,0.8282774233513656
蛰伏了30个月的康缘药业,29683,18,2015-12-18 13:30:25,0.9255370519946966
第三次增发揭幕，短线客失望，长期利好,56461,59,2015-12-11 09:20:37,0.03305074483241277
不信抬头看，苍天饶过谁。,29477,71,2015-11-20 10:40:23,0.15288012169318488
本周股价不上18，康美吧里再不发言！立贴为证。,39285,70,2015-12-16 13:59:12,0.6608776873544511
越是磨越看好-目标25元。,12128,20,2015-12-21 08:44:47,0.7543777828806136
中国股市2015,7321,9,2015-12-24 10:52:49,0.9528969875414122
要停牌三个月左右，大家别等了,24833,41,2015-11-30 20:40:31,0.290265763704036
一阳定乾坤,17338,79,2015-11-19 08:05:23,0.6792431034465761
还有人在期等康美象上半年那样上涨,19834,28,2015-12-22 15:30:07,0.3705303013859903
占卜,43059,94,2015-12-16 15:33:15,0.5
2015年12月20日康美药业紫鑫药业等迎重磅利好：,16461,9,2015-12-17 22:00:32,0.06335112675951005
518多线极度粘合，已到变盘节点，不下则上，不,147190,452,2015-11-25 10:27:01,0.009772224472688107
康美药业，昨天早盘告诉大家冲高获利获利就出来,32761,117,2015-12-11 10:54:03,0.8523248568676216
《万科被野蛮入侵背后的真相，一场大规模洗钱的,13157,12,2015-12-19 11:17:10,0.9951241126301807
真想打死风不二，这货2800点以来一直唱空，水平,36750,84,2015-10-08 11:03:32,0.8000456597186535
我承诺尾盘收涨1%以上,13392,39,2015-12-16 13:37:46,0.11027956133705252
发优先股和公司债后仍资金紧张是大搞房地产所致,29010,25,2015-12-13 14:18:19,0.9486161843242761
道长最近的操作运气极差，海普瑞没有守住，合肥,6271,8,2015-12-17 18:20:40,0.6720592489844102
十面埋伏,16146,30,2015-11-12 18:51:36,0.4737672181921908
康美药业(600518)融资融券信息(12-16),27712,5,2015-12-17 07:37:44,0.9403317027800453
我宣布全面做空康美药业,10955,20,2015-12-14 23:35:14,0.8740216955490993
“耐心”是对待虐心最好的方法。,8850,38,2015-11-03 14:18:32,0.9259495607481903
康美未来的市值至少值1500亿。,10414,23,2015-10-19 22:17:45,0.8464298101280988
上涨来之不易，压力不可低估，信心不能动摇。,14343,17,2015-10-25 10:06:03,0.9410242387933889
康美药业--能否反弹（个人分析）！,22042,44,2015-12-15 10:20:28,0.7898228109160815
老苑论当前的康美,3162,10,2015-12-16 13:26:34,0.9750937657491332
请将对人的评价转为对市场的研究,31755,50,2015-12-15 10:56:06,0.37264424178516165
春狗,8992,13,2015-11-20 00:44:51,0.6630120666178956
康美吧活跃用户多，开个探讨投资策略的贴子,26435,84,2015-12-13 15:01:14,0.9921195868112389
狗春,17794,70,2015-11-17 12:58:38,0.6630120666178956
康美药业下午两点正封涨停板！,13604,29,2015-12-14 12:03:47,0.9147123676220497
恭喜跟着我直播室的朋友本周收益不错，今天大盘,13149,24,2015-12-11 20:23:16,0.9934901804924822
夜下独饮……,5588,15,2015-11-08 20:29:43,0.7548986537882573
增发对每股收益的影响,12633,6,2015-12-11 07:29:17,0.8166499015785048
寒冬如何度过,13527,16,2015-12-13 11:28:25,0.30424542462097526
今天2点半后的上攻阳线之意义,14052,15,2015-12-14 16:06:40,0.1108592596828718
春生秋杀,29816,42,2015-11-04 12:01:21,0.7297953905324696
未来行情分析及当前操作策略,62344,104,2015-12-06 11:11:42,0.9993794415161671
本人经历股市,十多年特此来帮各位分析康美药业,19877,20,2015-12-13 19:03:43,0.9222624395558431
康美药业 ！利空信号已被验证，下周要小心了,21473,61,2015-12-13 16:28:39,0.4023768418162924
我也是518股东，我想说说,41114,147,2015-11-11 12:30:07,0.4917814607490165
600518:康美药业关于公司复牌提示性公告,155222,77,2015-12-10 19:52:56,0.8437615293358448
康美药业拟募资81亿元夯实全产业链,41019,11,2015-12-11 02:35:04,0.9509077312744779
600518:康美药业关于与星河控股集团有限公司签,26697,35,2015-12-03 18:56:49,0.08891312606522295
600518:康美药业2015年度员工持股计划(草案)(非,79720,44,2015-12-10 19:12:52,0.037709630042162434
健康是永远的主题，能坚持深耕并且有广度的都是,6778,9,2015-12-10 05:16:03,0.9915877546472229
康美增发属于重量级利好,30582,21,2015-12-10 21:33:28,0.800022754246314
康美社区健康服务的价值分析,22497,28,2015-12-04 14:15:15,0.995886214082883
康美药业拟募资81亿补血 大股东与员工持股计划,48074,12,2015-12-11 03:48:10,0.5095503254432755
今天收盘时买进，看好此股下周大涨，原因有三：,23312,23,2015-12-11 18:33:24,0.11127331826045128
拉升配合增发圈钱目的已达，复牌快逃必破增发价,94592,79,2015-12-10 19:47:54,0.8417574157063801
这股要是下午不拉升，我吃大粪十斤,33955,93,2015-12-11 10:06:23,0.39952390185596365
【讨论】复牌后大跌，你选择安心持股or落袋为安,144222,64,2015-12-11 10:11:56,0.46422835915515415
康美药业拟募81亿“补血” 自家人力挺,50386,13,2015-12-11 02:28:03,0.9880236424008886
集合竞价如果严查,马兴田就是郭广昌第二,7551,9,2015-12-11 11:32:57,0.14514298245677648
康美药业推81亿定增“补血” 天堂硅谷认购8亿,78123,9,2015-12-10 21:04:40,0.9357844647225879
都不要瞎猜涨跌，我给大家算算帐,57491,42,2015-12-10 19:41:41,0.09085969424068185
600518:康美药业关于非公开发行股票认购对象穿,38365,4,2015-12-10 19:12:51,0.9301336265428525
建议康美药业马总，康美增发股票，其中向马化腾,26716,43,2015-12-04 12:30:33,0.9649388428771426
我觉得大来的心态最好，就算很多人曾经质疑他也,10384,15,2015-12-08 13:34:09,0.9551693347087198
600518:康美药业关于控股股东股权质押解除及进,98561,33,2015-12-07 18:23:01,0.9399370277307149
外面的日子艰难啊!康美的散户这几天是不是感觉,11047,10,2015-12-08 17:53:12,0.8355193147827522
大来正告康美股吧喜欢骂人的股友：,38908,51,2015-10-25 22:26:16,0.11750268646008666
红色警报：昨夜全球暴跌，今日手中有钱同学暂时,8891,22,2015-12-04 05:36:41,0.9981976358159403
康美药业子公司7.16亿竞得广州土地,12992,4,2015-11-26 15:19:11,0.9619653969801679
