富得 占 比降 加点 仓,0.142847829926 0.857152170074
江苏 银行 发行价 元 ／ 股 市盈率 上市日,0.173662540181 0.826337459819
优秀 金融 持续 跑 赢 改革 提速 监管 趋严 金融 行业,0.0526650963458 0.947334903654
光大 一只 万科 更肥 猎物,0.800274688319 0.199725311681
交易 机会 买入 创业,0.307930968152 0.692069031848
撑死 胆大 饿死 胆小 满仓 融资,0.250210088691 0.749789911309
东方 财富网 媒体 称 市场化 债转股 煤炭 钢铁 企,0.0801757057503 0.91982429425
小秘书 忽悠 买入 浦发 买 舍得 卖,0.189292225927 0.810707774073
江银 上市 连续 打板 标杆 意义,0.800274688319 0.199725311681
股 认亲 找戚 地方,0.251921640938 0.748078359062
真的 很痛 朋友 骗,0.250210088691 0.749789911309
试错 发,0.416063724968 0.583936275032
喝 一点点 自由发挥,0.667015089021 0.332984910979
逻辑 混乱 举例,0.400304727217 0.599695272783
老谷 为啥 关闭 发起 帖子 评论,0.333615517011 0.666384482989
纸面 富贵 买单,0.500354733537 0.499645266463
交流 一厢情愿,0.200155363372 0.799844636628
新股 银行 股 涨 三十倍 市盈率 股 银行 股可,0.120876770585 0.879123229415
没事 概率 投机 危害,0.200155363372 0.799844636628
股票 慢慢 收集,0.500354733537 0.499645266463
有量,0.500354733537 0.499645266463
中 签 苏州 恒久 不知 比苏 银多 赚点,0.502937057303 0.497062942697
江苏 银行 浦发银行 股价 平起平坐,0.500354733537 0.499645266463
南京 银行 上半年 净利润 同比 增长 约,0.333615517011 0.666384482989
抛出 浦发 理由,0.333615517011 0.666384482989
崩盘 公告 丢人 厚然 无耻,0.500354733537 0.499645266463
神仙 斗法 咱钩 小鱼,0.857371327475 0.142628672525
银粉 争口气,0.500354733537 0.499645266463
两签 江苏 银行 获利,0.667015089021 0.332984910979
万科 下跌 管理层 失败,0.500354733537 0.499645266463
迎接 一跌 指数 必见 大底,0.500354733537 0.499645266463
江苏 银行 确认 银行 股,0.100896700758 0.899103299242
江苏 银行 首份 半年报 业绩 元,0.238054166995 0.761945833005
打砸 浦发银行 兴业银行,0.500354733537 0.499645266463
欣泰 获利 再来 小浦 吹,0.800274688319 0.199725311681
浦发银行 融资 盘 不及 中兴通讯 消失 股东,0.0769389291566 0.923061070843
浦发银行 融资 融券 信息,0.142976055464 0.857023944536
说 浦发 大跌 浦发 庄家 股东 坏到,0.0457830865358 0.954216913464
宝万之争 上演,0.500354733537 0.499645266463
有个 探索 李 股友 不来,0.0769814219285 0.923018578071
人性 投资 成败 关键 因子,0.111207029323 0.888792970677
招商银行 上半年 净利润 亿元 浦发,0.333615517011 0.666384482989
转摘 网联 第三方 支付 机构 直连 银行,0.500354733537 0.499645266463
坐等 九 行情,0.667015089021 0.332984910979
美在 花城 天边 有朵 笑 云,0.0102932601144 0.989706739886
写 江银 贵银 上市 前夕,0.869759906365 0.130240093635
越买 越 高价 浦发,0.23080878462 0.76919121538
证券 客户 周水全 同志 有钱 任性,0.166780766653 0.833219233347
猜猜,0.500354733537 0.499645266463
明天 江苏 银行 带动 银行 板块 涨停,0.500354733537 0.499645266463
真话 说 说 老谷 学到 知识,0.0875694541675 0.912430545833
共同利益 懒牛 呼吁 做 高 江苏 银行,0.138182537944 0.861817462056
银行 低配 国金 策略 李立峰 团队,0.800274688319 0.199725311681
国际 银行 股 定价 股价 净资产 一半 此股,0.251921640938 0.748078359062
承受 风险 标的 真 太,0.0286904648367 0.971309535163
讨论 大盘 资产 泡沫 指 内容,0.0222140845063 0.977785915494
浦发 普发 发才行,0.667015089021 0.332984910979
有人 无脑 揣测 删 贴,0.0666340260377 0.933365973962
每次 急跌 预示 二八 转换 更近,0.857371327475 0.142628672525
蓝筹 挺住 欣 泰拉 千个 创 跌停,0.727405541128 0.272594458872
回复 沪七蛋,0.500354733537 0.499645266463
江苏 银行 开板 前 银行 股 异动,0.149138727287 0.850861272713
银行 股不涨 大盘 歇菜,0.500354733537 0.499645266463
假设 理念 改变 一批 股民 大都会 牺牲品,0.800274688319 0.199725311681
问 兴业 增发,0.294194927441 0.705805072559
周末 时 微笑 玩 个个 开心 文化,0.130341223446 0.869658776554
玩 股票 并不需要 高深 股票 技术 生活 哲,0.500317355975 0.499682644025
兴业 增发 价元,0.500354733537 0.499645266463
明天 电影,0.500354733537 0.499645266463
美在 花城 之香 飘 珠江,0.500354733537 0.499645266463
折磨 黄鼠狼 主力 散户,0.166780766653 0.833219233347
爽歪歪,0.500354733537 0.499645266463
胆量 练 增持 浦发,0.833613224782 0.166386775218
分红 到手 分配,0.667015089021 0.332984910979
老谷,0.333615517011 0.666384482989
持有 高 成长 阿胶 南行 浦发,0.681504751063 0.318495248937
牛短 熊长 好好 理解 型,0.0410988105982 0.958901189402
浮躁,0.200155363372 0.799844636628
,0.500354733537 0.499645266463
浦发银行 世界 强 排名 升至 第位,0.947565591305 0.052434408695
模式 创业板 下跌 银行 股 上涨,0.251921640938 0.748078359062
大盘 大跌 效果 也许,0.200179289301 0.799820710699
不用 性急 便宜货,0.500354733537 0.499645266463
大盘 拉升 前 挖坑 胆子 一点 心,0.0445441841221 0.955455815878
复合 增长率 超额 复合 增长率 银行 券商,0.667015089021 0.332984910979
打新 中 华舟 应急 不股,0.716768302727 0.283231697273
求下联 虾兵蟹将 闹 浦发 涨,0.169694928215 0.830305071785
想起 几年 前谈 输记 浦发 待遇,0.800274688319 0.199725311681
结束 看空助 牛市,0.800274688319 0.199725311681
浦发 庄 终于 耗过 小秘书,0.800274688319 0.199725311681
中 签 江苏 银行,0.136478899651 0.863521100349
想起 复合 当年 转战 券商 股,0.402491848195 0.597508151805
庄家 新动向,0.500354733537 0.499645266463
四天 阳线 没到 元 耐心,0.555573415939 0.444426584061
小董 说 借钱 炒股 可怕,0.365522936314 0.634477063686
说 说 涨 跌停板 制 新股 中 原理,0.00123407949078 0.998765920509
补仓,0.667015089021 0.332984910979
间 线,0.230835364904 0.769164635096
猜 复盘 万科 宝能 价再 增持,0.333582294167 0.666417705833
万科 复牌 估计 有个 跌停,0.500354733537 0.499645266463
要战 战,0.875253040974 0.124746959026
猜 出手 买 万科,0.104512491543 0.895487508457
应 考虑一下 币值 资产 价格,0.0666340260377 0.933365973962
增持 浦发 中兴,0.500354733537 0.499645266463
增持 中兴通讯 股,0.251921640938 0.748078359062
想要 增持,0.500354733537 0.499645266463
说 万科 交易 实质,0.0785935089443 0.921406491056
卖 一大堆 纸质 垃圾 共元,0.500354733537 0.499645266463
说 说 中兴,0.161057169636 0.838942830364
浦发 学到,0.500354733537 0.499645266463
债转股 利好 银行 脑残,0.500354733537 0.499645266463
昨晚 发了 一帖 删 晒 一晒 浦发 本月 交易,0.142957744569 0.857042255431
发行 规则 修改,0.500354733537 0.499645266463
期指 恢复 股市 标致,0.750321932189 0.249678067811
深交所 细化 停牌 冷却 内幕 交易 核查 制度 果断,0.842333516535 0.157666483465
数据 说话 股 贵不贵,0.118665498998 0.881334501002
同志 浦发 全 换成 南京 银行 请 理由,0.0227220645323 0.977277935468
千亿 解禁 市值 下周 出笼 浦发银行 占近 六成,0.0270407738423 0.972959226158
肯定 加仓 浦发,0.400304727217 0.599695272783
错 市场 银行 股 定价 太 公正 什,0.112020651671 0.887979348329
浦发 天大 邪气 千分 概率,0.500354733537 0.499645266463
江苏 银行 玩 估值 两三倍,0.250154007685 0.749845992315
萌萌 哒 微笑,0.500354733537 0.499645266463
荷而来 夏日 炎炎 清香 吹散 心上,0.500354733537 0.499645266463
姚 大学 不知 那代人 多坏,0.545769266035 0.454230733965
面对 账户 冷暖自知,0.500354733537 0.499645266463
终于 中 新股,0.240233038342 0.759766961658
点 压盘 打砸 浦发 兴业,0.326282336065 0.673717663935
兴业 玩 增发,0.250154007685 0.749845992315
平衡 市 大盘 稳定 个股 突击,0.0815933070896 0.91840669291
一种 空头 天 股票 卖,0.071753942755 0.928246057245
信用 帐户 交款 现金,0.500354733537 0.499645266463
求助 苏银中 签银证 转账 交钱,0.333615517011 0.666384482989
江苏 银行 能涨 银行 股有 影,0.750321932189 0.249678067811
江银中 一签 赚个 大元,0.333615517011 0.666384482989
年 Ａ 股 丑闻,0.110198602729 0.889801397271
浦发 明天 除权 元,0.238054166995 0.761945833005
浦发 资产 净值 理解 元,0.08566142929 0.91433857071
浦发银行 跟踪 报告 对公 见长 稳健 经营,0.500317372726 0.499682627274
想过 王 垃圾 姚 垃圾 一伙,0.857371327475 0.142628672525
理财 刚性 兑付,0.500354733537 0.499645266463
黑 黄金 产业 巨头,0.250154007685 0.749845992315
进 股市 骗 骗,0.108014101415 0.891985898585
说 开个 户 试试,0.161057169636 0.838942830364
建行 光大 银行 股 走势 资金,0.402491848195 0.597508151805
浦发银行 投资者 集体 接待日 公,0.333215967176 0.666784032824
私募 新规中 股基 杠杆 比率 降到,0.667015089021 0.332984910979
闲聊 万科 复牌 第一天 说 价 卖出,0.0456785500355 0.954321449965
华夏银行 爆 股权 争夺 涨 目标 元,0.113131980937 0.886868019063
好戏连台 私募 冠军 创世 翔 日 从欣泰,0.499980370129 0.500019629871
浦发 兴业 价钱,0.500354733537 0.499645266463
浦发银行 爆发 耐心 等待 死 黎明,0.0868435721126 0.913156427887
盘面 异乎寻常 强势,0.500354733537 0.499645266463
坚定不移 买入 兴业银行,0.800298573535 0.199701426465
日本银行 股 经历 年 表现 一周,0.331342152081 0.668657847919
美在 花城 时光 剪影 传奇 珠江 河水 诉说着,0.500354733537 0.499645266463
说 朋友 开心 成 朋友 没力,0.0681829739239 0.931817026076
买 喊 涨 卖 喊 跌 小人,0.0117589031849 0.988241096815
老牌 公募 杨东 离职 杨东,0.667015089021 0.332984910979
银行 股 分红 完毕 江苏 银行 方向,0.144095047777 0.855904952223
＊ 欣泰 交易量 原因,0.500354733537 0.499645266463
大佬 聪明,0.500354733537 0.499645266463
浦发 一家 抵 澳门 赌场 收入,0.500354733537 0.499645266463
浦发银行 年度 全球 系统 重要性 评估 指,0.214323252631 0.785676747369
月 日 做空 指数 做 万科,0.152397017229 0.847602982771
平安 银行行长 讲话 传递 信息,0.272949505221 0.727050494779
股东 次 低价 增发 实质 股权 争夺战,0.0587779234502 0.94122207655
好怀念 那年,0.800274688319 0.199725311681
新人 报 首次 买入 浦发银行 买入,0.181873627599 0.818126372401
银行 倍 市盈率 贵不贵,0.272860504176 0.727139495824
宝能 爆仓 几百亿 灰飞烟灭 平仓 股份,0.800274688319 0.199725311681
浦发 里 真 水平 几个,0.0532884434056 0.946711556594
转发 鼓乐 轻扬 帖 群雄 竞起 狼烟 冲天 鹿死,0.400304727217 0.599695272783
浦发 兴业 遭遇 压盘 落后 上证 大盘 点以,0.0769814219285 0.923018578071
老百姓 买得起 喝 茅台酒 几种,0.667015089021 0.332984910979
浦 成 谁家,0.214180051129 0.785819948871
洗脏 老谷 浦发 真 水平 几个,0.0897197704067 0.910280229593
行 起舞 小行 远,0.180289388641 0.819710611359
浦发 一家 分店 毛利 亿敌 工商 家 分店,0.136284099541 0.863715900459
浦发 去年 隐藏 亿 利润,0.526594945094 0.473405054906
一帖 上证 万点 梦,0.600376340834 0.399623659166
郁亮 团队 离开 万科 全输 方案,0.500354733537 0.499645266463
长宁 府 天使 魔鬼,0.800298573535 0.199701426465
南京 宁波 银行 为首 商业银行 惊天地泣鬼神,0.857371327475 0.142628672525
这篇大 贬 银行业 文章,0.250210088691 0.749789911309
商场 战场 实则 虚 虚则实之,0.0136774111659 0.986322588834
上次 次 万股 买单,0.157824905778 0.842175094222
钱袋 张开 装 钞票,0.960088812193 0.0399111878068
事实证明 中小板 涨 银行 股 涨 百,0.00567694669152 0.994323053308
银行业 不良 风险 信贷 经营 常态,0.142957744569 0.857042255431
手续费 强劲 增长 带动 业绩 超 预期 拨备 压力 好于,0.134127801303 0.865872198697
浦发银行 变更 注册资本 获 中国 银监会,0.64534911677 0.35465088323
银行 风险,0.500354733537 0.499645266463
明天 面子 心理 疾患,0.500354733537 0.499645266463
欣泰 电气 浦发银行 大连 分行 股权 质押 万股,0.500354733537 0.499645266463
经济 观察 养老金 买元 茅台酒,0.500354733537 0.499645266463
消灭 一批 赌徒,0.667015089021 0.332984910979
行情 手上 五粮液 片 仔簧 伊利 可惜,0.250210088691 0.749789911309
价值 投资 保守 守旧,0.0869980055715 0.913001994429
浦发 万宝 举牌 事件 涉嫌 暴利 扰乱 金融 应严,0.0769708038631 0.923029196137
股对 银行 信心 股 信心,0.100896700758 0.899103299242
祝贺 英国 成功 脱欧,0.882577596462 0.117422403538
股灾 原因 分析,0.333615517011 0.666384482989
硬骨头 电锯 万科 式 改革,0.12505714228 0.87494285772
测测 智商 微笑,0.500354733537 0.499645266463
欣泰会 退市,0.250210088691 0.749789911309
买入 浦发 闷声 发大财 第一 选 银行 股 选定,0.751995424515 0.248004575485
美在 花城 羊城 美食,0.500354733537 0.499645266463
请教 欣泰 电器 赔偿,0.500354733537 0.499645266463
不让 发再发 一遍 说 王石,0.0875694541675 0.912430545833
未来 几天 空方 机会 很大 暴宝能 高位,0.400304727217 0.599695272783
月 优秀 股票 价,0.0243350636349 0.975664936365
农行 首席 信不信,0.500354733537 0.499645266463
骂 浦发 线 形态 休整,0.230835364904 0.769164635096
美在 花城 之粤味 粤 生活 高大 尚 银行 酒店,0.222338343246 0.777661656754
赚 指数,0.500354733537 0.499645266463
小散 跌停板 大胆 买入 无语,0.250210088691 0.749789911309
万科 股东 刘元生 证监会 部委 发 举报信 点质,0.151158113074 0.848841886926
万科 之争 耻辱,0.111192259201 0.888807740799
想 说 说 基金 钱 砸 盘 希望,0.00329797311969 0.99670202688
宝能 股 增持 万科,0.251921640938 0.748078359062
茅台 直奔 元,0.238054166995 0.761945833005
别天 天地,0.333615517011 0.666384482989
,0.500354733537 0.499645266463
出个 题目 问问 友 媒体 股评 人士,0.786154225256 0.213845774744
深圳 风情画,0.500354733537 0.499645266463
银行 股 分红 游戏,0.251921640938 0.748078359062
这线 那线 毛线,0.923219981725 0.0767800182754
填补 银行 坏账 黑洞 四大行 坏账 高达,0.333615517011 0.666384482989
国泰君安 对家 银行 研报 老农 阅读,0.500354733537 0.499645266463
尾盘 分钟 成交量 全天 一半 抢,0.353094492197 0.646905507803
说 说 万科,0.161057169636 0.838942830364
股票 中 浦发 月线 连续 月 不破 日,0.0451779182057 0.954822081794
股价 基本面 无关 泽熙,0.200155363372 0.799844636628
利用 英国 脱欧 浦发 洗盘 次盘,0.500354733537 0.499645266463
美在 花城 之粤夜 粤 精彩,0.500354733537 0.499645266463
野蛮 人照 王石 说法 拿出 亿 高价 买 万科,0.189200460295 0.810799539705
截图,0.500354733537 0.499645266463
溢价 指数 思考,0.500354733537 0.499645266463
张五爷 说,0.161057169636 0.838942830364
每次 万股 连续 次 傻,0.272652719263 0.727347280737
真 奇怪 看不上 浦发 始终 呆 浦,0.219730183656 0.780269816344
浦发 招商 兴业 三家 银行 人均 持股 前 十股,0.34263727118 0.65736272882
涨停板 敢死队 浦发银行 复权 价 点 轮 牛,0.0261054154895 0.973894584511
买 房 请 黄 回答,0.0374358203272 0.962564179673
特力 连拉 四个 板十转 涨停,0.667015089021 0.332984910979
交行 工行 建行 农行 两 月 走势 慢牛,0.375052190389 0.624947809611
发现 定增 调整 后大 股东 定增 发行 股份,0.333615517011 0.666384482989
浦发 尾盘 拉升 原因 喷喷,0.500354733537 0.499645266463
老谷 傻 帖子 设置 喜欢 实话,0.333615517011 0.666384482989
清仓 红利 心思 银行 股里,0.333615517011 0.666384482989
请 关心 浦发 公告 董事会 批准 核消 亿,0.270402734475 0.729597265525
增发 价 除权 后大 股东 占 提高,0.19979603411 0.80020396589
浦发 定增 调整 可笑 主力 两,0.333482546154 0.666517453846
哪位 说 说 建议 中兴 个股 期权,0.277461882265 0.722538117735
换股 理由,0.333615517011 0.666384482989
浦发银行 实施 年度 利润分配 方案,0.857371327475 0.142628672525
利息 算,0.38484510745 0.61515489255
一共 买进 万股 浦发 理睬,0.800274688319 0.199725311681
银行 股 成交量 银行 股 发生 质 变,0.383224562443 0.616775437557
梧桐树 频揽 金融股 国家队 添丁,0.857371327475 0.142628672525
第一 创业 疯,0.200155363372 0.799844636628
世界 飞去 之五 法国 小镇,0.889073156371 0.110926843629
里 全是 唱 主力 拼命 出货 小散 醒醒,0.313870115908 0.686129884092
降低 融资 息率 当小散 风险 回事,0.571776024826 0.428223975174
南京 银行 成交量 赶超 浦发银行,0.500354733537 0.499645266463
说 说 感受 永远 持有 唱 浦发 价值 投资者,0.149256573254 0.850743426746
看多想 丢人 名 留下,0.17621952866 0.82378047134
美在 花城 之粤夜 粤 美 微笑,0.382532242446 0.617467757554
中国 复兴 之梦 美国 导演 英国 脱欧 促发 全球 股,0.251921640938 0.748078359062
万科 浦发,0.500354733537 0.499645266463
跌 习惯,0.200011734818 0.799988265182
帐户 红利 帐 红股 没到,0.333615517011 0.666384482989
闲极 无聊 评论 万科,0.500354733537 0.499645266463
求 高手 解答 昨天 日 持有 浦发 股 当天,0.370593050186 0.629406949814
提高 分钱 分红 全数 买入 浦发,0.667015089021 0.332984910979
查看 最远 评论 脸,0.500354733537 0.499645266463
分红 到手 分配,0.667015089021 0.332984910979
启动 证券 股 市场 远 跌够,0.0380376015898 0.96196239841
浦发银行 年度 利润分配 资本 公积转,0.750321932189 0.249678067811
妈 两次 哭 晕 厕所 两个 号码 相差 数,0.0081590265962 0.991840973404
专家 一课 时间 底 市场 底,0.181873627599 0.818126372401
答对 就行 是持 银行 股 害怕 空仓银,0.402491848195 0.597508151805
浦发 融资 盘 早已 稳定 算术 可行,0.666882217418 0.333117782582
请问 成功 发贴 比中元 彩票 多兴,0.600376340834 0.399623659166
江苏 银行 发行价 计算,0.667015089021 0.332984910979
江苏 银行 发行价 六倍 市盈率,0.500354733537 0.499645266463
马路 股 买卖,0.402491848195 0.597508151805
溢价 指数 股 低估 股 高估,0.402491848195 0.597508151805
美在 花城 亚运 崛起 广州,0.857371327475 0.142628672525
浦发 第一 目标 股价 超越 万福 生科浦 粉们 有没有 信,0.166510350411 0.833489649589
江苏 银行 浙江 银行 上市 发行价 市,0.347808666644 0.652191333356
小秘书 用个 马甲 股 捣乱 用心良苦,0.251921640938 0.748078359062
统计数字,0.500354733537 0.499645266463
股灾 损失 计算,0.667015089021 0.332984910979
元 倍 市盈率 买 浦发 强平,0.0393401824344 0.960659817566
江银 上市 抱团,0.800274688319 0.199725311681
请教 江苏 银行 低于 净资产 发行,0.500354733537 0.499645266463
货币 战争 初步 推演 历史背景 惊人,0.032269715155 0.967730284845
一年 股市 惊恐 中 度过 一年,0.240233038342 0.759766961658
分红 清静,0.667015089021 0.332984910979
浦发 存 希望 指数 感觉 绝望,0.0869861361187 0.913013863881
股 投资人 太 无知,0.0305694178291 0.969430582171
大涨,0.500354733537 0.499645266463
资金 进场 注定 下跌,0.500354733537 0.499645266463
经济 下滑 银行 金融 倒 贩子,0.0454642466334 0.954535753367
下雨 事 码字,0.256138298191 0.743861701809
后市 大盘 向上 机会 远大于 向下 概率,0.250210088691 0.749789911309
原配 蟋蟀,0.500354733537 0.499645266463
浦发 大厦,0.500354733537 0.499645266463
创业 版不跌 估值 中国 股市 永无宁日,0.500354733537 0.499645266463
实在 看不下去,0.333582294167 0.666417705833
上图 半天 没敢 动手 跌点,0.250210088691 0.749789911309
看图 火火火 火火 火火 暴跌 原因,0.857371327475 0.142628672525
提高 沪 深 股票 一倍 税费 可行 办法,0.569431138067 0.430568861933
超氧化物 歧化酶,0.500354733537 0.499645266463
安邦 坐 民生银行 第一把 交椅 一周年 记,0.667015089021 0.332984910979
银行 股 第一笔 红利 帐,0.144095047777 0.855904952223
证券 行至 电来 开 个股 期权 理会,0.177350389017 0.822649610983
人会 算错 试试,0.250210088691 0.749789911309
晒晒 战绩,0.800274688319 0.199725311681
可惜 离开 浦发 回不来,0.500354733537 0.499645266463
想 买 浦发 里 说 浦发 不好,0.0137250396293 0.986274960371
浦发 独奏曲,0.500354733537 0.499645266463
怪谈 期指,0.500354733537 0.499645266463
浦发银行 成也萧何 证金 生命 败也萧何 证,0.0857317953863 0.914268204614
测试 空仓 忍耐力 一个月,0.333615517011 0.666384482989
晒个 图 主力 机构 打压 随便,0.285912423115 0.714087576885
六一 儿童节 市场 好像 利空,0.250210088691 0.749789911309
留意 市场 里 谈 价值 创新,0.00135636468657 0.998643635313
遍身 罗绮 炒股,0.500354733537 0.499645266463
南京 银行 股价 超过 招商银行 追赶 浦发 银,0.0909151855756 0.909084814424
年月日 阴线 疯狂 加仓 浦发,0.500354733537 0.499645266463
小股 跌 点 便宜 还会 跌,0.0387315546169 0.961268445383
自导自演 值,0.370456988754 0.629543011246
抱歉 港股 比股 税费 总和 贵多,0.500354733537 0.499645266463
满仓 满融 买入 浦发银行 股价 元 理由,0.135091220722 0.864908779278
分享 两点 炒股法,0.500354733537 0.499645266463
帮 父母 买支 股票 存款 请 推荐,0.112728292913 0.887271707087
大盘 深绿色 环保,0.333615517011 0.666384482989
听说 做 市值 行情,0.375262553154 0.624737446846
假设 一致性 踏空 一致性 踩踏,0.667015089021 0.332984910979
银行 高 价,0.0624834892349 0.937516510765
昨晚 喝多 浦发 精彩,0.500354733537 0.499645266463
银行 股是 补跌 价值 回归,0.222364183665 0.777635816335
银行 股 分红 排名 年月日 收盘价 排名,0.251921640938 0.748078359062
周末 不留 仓有 赚 嫌少,0.333615517011 0.666384482989
股市 好转 参考,0.500354733537 0.499645266463
中 银粉 赚,0.240233038342 0.759766961658
二线 龙头 城市 房价 将会 翻番 卖房子 买,0.737088115017 0.262911884983
港股 比股 税费 低,0.153680319898 0.846319680102
去年 自信 满满 卖房子 买 十七元 浦发 股票,0.0551375293631 0.944862470637
侧 供给 简单 理解 紧缩,0.230861935408 0.769138064592
二货 公厕 真实写照,0.500354733537 0.499645266463
小蜜 舒嘴 屁股 诚信 失败 小蜜 舒,0.94750606529 0.05249393471
小秘书 乌鸦嘴,0.500354733537 0.499645266463
这货 自言自语 有意思 天生 一走 路上,0.00613542333655 0.993864576663
苦 小秘书 更苦 失误,0.21048872737 0.78951127263
浦发银行 爱 重仓 年 浦发银行 价值,0.100698746201 0.899301253799
保险公司 蠢猪 国际 银行 估,0.500354733537 0.499645266463
银行 股 低于 年 启动 前 平台,0.0605573114567 0.939442688543
南京 银行 未来 几年 涨幅 远超 浦发 可能性 很大,0.500354733537 0.499645266463
业绩 股市 灵魂 价值观念 资本 市场 发展,0.250210088691 0.749789911309
重仓 浦发 年 纱布,0.269156668137 0.730843331863
大盘 乐观 港股 夸张,0.0476427512869 0.952357248713
小秘书 真 高手,0.164686313975 0.835313686025
回老谷 闲聊,0.500354733537 0.499645266463
看着 满街 小车 明白 熊市 长久,0.706176832154 0.293823167846
股 社会 缩影 博学 品德,0.801725609952 0.198274390048
苍蝇 嗡嗡叫,0.500354733537 0.499645266463
这届 散户 不行 超级 主力 理论家 操盘 叶,0.900181337272 0.0998186627278
浦发 交易 换手率 低 日子 未有,0.107970894372 0.892029105628
三个 现象,0.500354733537 0.499645266463
股东 增加 发行 提速,0.333615517011 0.666384482989
辉煌 微笑 大盘 涨跌,0.500392094344 0.499607905656
胜负 已定 时机 筹码,0.600412211496 0.399587788504
年报 透露 机构 持股 路线图 国家队 坐拥 股市 值 逾,0.468879698694 0.531120301306
谨记 五穷 六 大盘 真 急,0.00592657352597 0.994073426474
股有 爱 重来 关灯 吃面 轮,0.347715519905 0.652284480095
新 玩意 做市商 俏,0.20616412917 0.79383587083
浦发 混 两年,0.200155363372 0.799844636628
银行 股 探讨 遭遇 碰瓷,0.100896700758 0.899103299242
下周 银行 向上 变盘,0.250210088691 0.749789911309
小盘股 大盘股 中国 股市,0.500354733537 0.499645266463
木子 兄弟 转发 帖子 看后 想法 转发,0.500354733537 0.499645266463
有人 说 持有 银行 股 赌博,0.0606429795316 0.939357020468
大年三十 祝愿 价值 投资者,0.363860980512 0.636139019488
请问 赌市,0.500354733537 0.499645266463
记住 点 所说 心情,0.107956106516 0.892043893484
不亚于 降 杠杆 清配资 利空 保监会 险资 风险,0.333482590864 0.666517409136
浦发 创出 股史 奇迹 第一,0.750293934592 0.249706065408
句 真话,0.333615517011 0.666384482989
老谷 视点 投资银行 股 风险 点,0.0752885839668 0.924711416033
银行 股 相比 浦发 高估,0.251921640938 0.748078359062
茶余饭后,0.500354733537 0.499645266463
浦发 没落,0.500354733537 0.499645266463
有没有 中国 股 指数 成份股,0.251921640938 0.748078359062
前段时间 支付宝 申请 一张 浦发 白金卡 第天,0.500354733537 0.499645266463
今日 买入 浦发银行 不知 喜 忧,0.0706333282154 0.929366671785
有人 说 招行 超过 浦发 南行 超过 浦发,0.0875694541675 0.912430545833
浦发,0.500354733537 0.499645266463
笑谈 浦发 这届 股东 不行,0.333615517011 0.666384482989
管理层 放大 招 捉妖 股 依法 治市 严惩 操纵 净,0.949707915102 0.0502920848976
猜 明天 上证 涨跌 －,0.111192259201 0.888807740799
四 傻,0.0714036992484 0.928596300752
正确 解读 权威人士 访谈,0.625402522541 0.374597477459
主力 机构 能力 打压 浦发,0.500354733537 0.499645266463
境界 心境,0.500354733537 0.499645266463
放生 吃素 少 疾病,0.166697657804 0.833302342196
权威人士,0.500354733537 0.499645266463
绿色 有益于 视力 有益于 心情 凉快,0.142957744569 0.857042255431
整体 大盘 乐观 一月份 味道,0.200179289301 0.799820710699
股 夺路 狂奔 浦发 机会,0.183321487374 0.816678512626
佩服 生命 人寿 投资 眼光 元 买 浦发 年,0.0568661876045 0.943133812396
信心 成本 勇气 帐号,0.500354733537 0.499645266463
人提 上证 也许 忘记,0.333615517011 0.666384482989
同意 市场 底 观点 跌倒,0.0689702624351 0.931029737565
图形 内在 本质 自已 看吧,0.667015089021 0.332984910979
一文 懂 小秘书 厉害 厉害,0.0968067950293 0.903193204971
元 摘帽 重组 请 上车,0.0942947598994 0.905705240101
请 内地 市场 香港 市场 思考,0.100073948882 0.899926051118
发明 指标 预警 月,0.375192406038 0.624807593962
卖出,0.500354733537 0.499645266463
同某 友 探讨 信托 优质 资产 浦发 股权,0.95665514544 0.0433448545604
股市 点 可能性 必要性,0.326282336065 0.673717663935
计划 下周 开户 港股,0.500354733537 0.499645266463
细看 半年 股东 变化 大宗 交易 不见踪影,0.181962637107 0.818037362893
浦发 招商,0.500354733537 0.499645266463
闲着 无聊 请问 股友 财务 自由 标准,0.529765250478 0.470234749522
做个 难,0.119849718618 0.880150281382
套 元 买 入股 穷,0.0119793827915 0.988020617208
风云 动 股市 遥指 万点,0.969808763625 0.0301912363754
浦发银行 通达 股份 相比 潜力,0.500354733537 0.499645266463
利空 保监会 叫停 年期 理财 型 保险产品 年产,0.12505714228 0.87494285772
做 调查 被套 之中,0.230941588293 0.769058411707
浦发 交易 技巧 请 对号入座,0.181962637107 0.818037362893
消费 龙头股 红蜻蜓 目标 位 分析,0.027013245546 0.972986754454
说 走,0.0457569699296 0.95424303007
招行 率先 调整 确立,0.333615517011 0.666384482989
发明 指标 预警 月 开门 黑,0.166697657804 0.833302342196
证金 公司 首季 增持 银行 股 逾 亿股,0.144076617665 0.855923382335
刚看 南京 银行 年报 惊喜,0.667015089021 0.332984910979
图解 浦发银行 季报,0.500354733537 0.499645266463
收益 结构 改善 异常 收购 上海 信托 增厚,0.0769708038631 0.923029196137
回答 庄主 浦发 筹码,0.500354733537 0.499645266463
解惑 浦发 季报 几个 看点,0.667015089021 0.332984910979
试试,0.500354733537 0.499645266463
每股 净资产 增加,0.500354733537 0.499645266463
银行 股 能入,0.251921640938 0.748078359062
银行 股年 年 第一季度 业绩 综合,0.155486468076 0.844513531924
浦发银行 年 第一季度 报告,0.424186907037 0.575813092963
任何人 市场 渺少 适者生存,0.250210088691 0.749789911309
